task,protocol,seed,fold,d,n_train,n_test,train_acc,test_acc,w_norm,explained_var
imagery_fists_feet,subject_disjoint,20260920,subj0,4,3242,1655,0.498766,0.495468,0.00292934,0.686089
imagery_fists_feet,subject_disjoint,20260920,subj0,8,3242,1655,0.51203,0.516616,0.066084,0.732132
imagery_fists_feet,subject_disjoint,20260920,subj0,16,3242,1655,0.531771,0.520846,0.102125,0.791284
imagery_fists_feet,subject_disjoint,20260920,subj0,32,3242,1655,0.556755,0.551662,0.295372,0.857027
imagery_fists_feet,subject_disjoint,20260920,subj0,64,3242,1655,0.62739,0.560121,1.08611,0.911418
imagery_fists_feet,subject_disjoint,20260920,subj0,128,3242,1655,0.71314,0.603625,4.20413,0.931771
imagery_fists_feet,subject_disjoint,20260920,subj0,256,3242,1655,0.747995,0.590332,6.26027,0.946943
imagery_fists_feet,subject_disjoint,20260920,subj0,512,3242,1655,0.768044,0.601813,9.05819,0.966324
imagery_fists_feet,subject_disjoint,20260920,subj0,1024,3242,1655,0.849476,0.598792,15.2089,0.987484
imagery_fists_feet,subject_disjoint,20260920,subj0,2080,3242,1655,0.939543,0.596375,22.4804,1
imagery_fists_feet,subject_disjoint,20260920,subj1,2,3279,1618,0.502287,0.500618,0.00267029,0.628202
imagery_fists_feet,subject_disjoint,20260920,subj1,4,3279,1618,0.505947,0.511743,0.00932969,0.665399
imagery_fists_feet,subject_disjoint,20260920,subj1,8,3279,1618,0.515401,0.521632,0.0410756,0.71667
imagery_fists_feet,subject_disjoint,20260920,subj1,16,3279,1618,0.52333,0.517923,0.0615439,0.780199
imagery_fists_feet,subject_disjoint,20260920,subj1,32,3279,1618,0.537359,0.558096,0.223628,0.84951
imagery_fists_feet,subject_disjoint,20260920,subj1,64,3279,1618,0.594389,0.601978,0.912438,0.906206
imagery_fists_feet,subject_disjoint,20260920,subj1,128,3279,1618,0.715462,0.608158,4.37047,0.928253
imagery_fists_feet,subject_disjoint,20260920,subj1,256,3279,1618,0.73315,0.600742,6.06763,0.94407
imagery_fists_feet,subject_disjoint,20260920,subj1,512,3279,1618,0.774016,0.599506,9.37217,0.964382
imagery_fists_feet,subject_disjoint,20260920,subj1,1024,3279,1618,0.843855,0.583436,15.4598,0.98667
imagery_fists_feet,subject_disjoint,20260920,subj1,2080,3279,1618,0.939311,0.590235,22.6189,1
imagery_fists_feet,subject_disjoint,20260920,subj2,2,3273,1624,0.505958,0.493842,0.00426403,0.613192
imagery_fists_feet,subject_disjoint,20260920,subj2,4,3273,1624,0.508097,0.496305,0.019483,0.649122
imagery_fists_feet,subject_disjoint,20260920,subj2,8,3273,1624,0.517874,0.509236,0.0433313,0.700842
imagery_fists_feet,subject_disjoint,20260920,subj2,16,3273,1624,0.523373,0.526478,0.0990738,0.768268
imagery_fists_feet,subject_disjoint,20260920,subj2,32,3273,1624,0.555454,0.567118,0.231987,0.84144
imagery_fists_feet,subject_disjoint,20260920,subj2,64,3273,1624,0.617782,0.600369,1.09424,0.902225
imagery_fists_feet,subject_disjoint,20260920,subj2,128,3273,1624,0.703025,0.605296,4.22612,0.926168
imagery_fists_feet,subject_disjoint,20260920,subj2,256,3273,1624,0.727467,0.601601,6.22415,0.942534
imagery_fists_feet,subject_disjoint,20260920,subj2,512,3273,1624,0.764436,0.582512,9.05816,0.963353
imagery_fists_feet,subject_disjoint,20260920,subj2,1024,3273,1624,0.852429,0.599754,15.9734,0.98622
imagery_fists_feet,subject_disjoint,20260920,subj2,2080,3273,1624,0.95417,0.586207,23.2022,1
real_fists_feet,trial_random,20260916,trial0,2,3252,1627,0.50861,0.50461,0.0131538,0.626504
real_fists_feet,trial_random,20260916,trial0,4,3252,1627,0.51353,0.518132,0.0426062,0.660367
real_fists_feet,trial_random,20260916,trial0,8,3252,1627,0.524908,0.515058,0.0708558,0.705917
real_fists_feet,trial_random,20260916,trial0,16,3252,1627,0.541513,0.533497,0.133525,0.763596
real_fists_feet,trial_random,20260916,trial0,32,3252,1627,0.555351,0.548863,0.367182,0.827762
real_fists_feet,trial_random,20260916,trial0,64,3252,1627,0.635916,0.618316,1.07882,0.888429
real_fists_feet,trial_random,20260916,trial0,128,3252,1627,0.760148,0.757837,5.28693,0.924915
real_fists_feet,trial_random,20260916,trial0,256,3252,1627,0.811501,0.786724,8.6875,0.943364
real_fists_feet,trial_random,20260916,trial0,512,3252,1627,0.847171,0.789183,11.6939,0.964232
real_fists_feet,trial_random,20260916,trial0,1024,3252,1627,0.908057,0.787339,17.6286,0.986667
real_fists_feet,trial_random,20260916,trial0,2080,3252,1627,0.98155,0.775046,22.4554,1
real_fists_feet,trial_random,20260916,trial1,2,3253,1626,0.521365,0.498155,0.028048,0.621482
real_fists_feet,trial_random,20260916,trial1,4,3253,1626,0.517061,0.507995,0.0384551,0.656267
real_fists_feet,trial_random,20260916,trial1,8,3253,1626,0.523824,0.514145,0.0697908,0.702347
real_fists_feet,trial_random,20260916,trial1,16,3253,1626,0.532124,0.510455,0.120915,0.760387
real_fists_feet,trial_random,20260916,trial1,32,3253,1626,0.552721,0.50123,0.32843,0.825123
real_fists_feet,trial_random,20260916,trial1,64,3253,1626,0.625884,0.576876,1.10021,0.885894
real_fists_feet,trial_random,20260916,trial1,128,3253,1626,0.767292,0.725092,5.44898,0.923019
real_fists_feet,trial_random,20260916,trial1,256,3253,1626,0.820781,0.774293,9.19924,0.941881
real_fists_feet,trial_random,20260916,trial1,512,3253,1626,0.858899,0.759533,12.555,0.963247
real_fists_feet,trial_random,20260916,trial1,1024,3253,1626,0.921303,0.761993,18.0899,0.986301
real_fists_feet,trial_random,20260916,trial1,2080,3253,1626,0.980941,0.745387,22.1178,1
real_fists_feet,trial_random,20260916,trial2,2,3253,1626,0.51122,0.506765,0.0146856,0.62568
real_fists_feet,trial_random,20260916,trial2,4,3253,1626,0.516139,0.514145,0.0617509,0.659613
real_fists_feet,trial_random,20260916,trial2,8,3253,1626,0.518598,0.506765,0.0739404,0.706178
real_fists_feet,trial_random,20260916,trial2,16,3253,1626,0.540424,0.511685,0.129493,0.763587
real_fists_feet,trial_random,20260916,trial2,32,3253,1626,0.564709,0.555966,0.360252,0.827212
real_fists_feet,trial_random,20260916,trial2,64,3253,1626,0.624654,0.616236,1.03334,0.887623
real_fists_feet,trial_random,20260916,trial2,128,3253,1626,0.778051,0.739237,5.88245,0.924285
real_fists_feet,trial_random,20260916,trial2,256,3253,1626,0.822933,0.769373,9.26581,0.942819
real_fists_feet,trial_random,20260916,trial2,512,3253,1626,0.859207,0.762608,12.3177,0.963846
real_fists_feet,trial_random,20260916,trial2,1024,3253,1626,0.920996,0.764453,18.1606,0.986534
real_fists_feet,trial_random,20260916,trial2,2080,3253,1626,0.976637,0.754613,22.1697,1
real_fists_feet,trial_random,20260917,trial0,2,3252,1627,0.50861,0.5126,0.0230122,0.621746
real_fists_feet,trial_random,20260917,trial0,4,3252,1627,0.528905,0.502766,0.0576574,0.656731
real_fists_feet,trial_random,20260917,trial0,8,3252,1627,0.53198,0.523663,0.077228,0.702929
real_fists_feet,trial_random,20260917,trial0,16,3252,1627,0.542743,0.510756,0.1591,0.76141
real_fists_feet,trial_random,20260917,trial0,32,3252,1627,0.565191,0.522434,0.34722,0.825637
real_fists_feet,trial_random,20260917,trial0,64,3252,1627,0.614699,0.608482,0.930885,0.886668
real_fists_feet,trial_random,20260917,trial0,128,3252,1627,0.76722,0.737554,5.19798,0.923653
real_fists_feet,trial_random,20260917,trial0,256,3252,1627,0.820418,0.772588,9.10299,0.942318
real_fists_feet,trial_random,20260917,trial0,512,3252,1627,0.851784,0.772588,12.48,0.963561
real_fists_feet,trial_random,20260917,trial0,1024,3252,1627,0.914207,0.759066,18.1412,0.986424
real_fists_feet,trial_random,20260917,trial0,2080,3252,1627,0.97909,0.746773,22.3305,1
real_fists_feet,trial_random,20260917,trial1,2,3253,1626,0.510606,0.501845,0.0181193,0.624453
real_fists_feet,trial_random,20260917,trial1,4,3253,1626,0.524439,0.500615,0.0636359,0.658538
real_fists_feet,trial_random,20260917,trial1,8,3253,1626,0.536428,0.49754,0.0956948,0.70439
real_fists_feet,trial_random,20260917,trial1,16,3253,1626,0.539809,0.50369,0.124729,0.761663
real_fists_feet,trial_random,20260917,trial1,32,3253,1626,0.553335,0.515375,0.369133,0.82598
real_fists_feet,trial_random,20260917,trial1,64,3253,1626,0.627421,0.579951,1.05454,0.886688
real_fists_feet,trial_random,20260917,trial1,128,3253,1626,0.781433,0.741697,5.96352,0.92371
real_fists_feet,trial_random,20260917,trial1,256,3253,1626,0.826007,0.764453,9.38954,0.942476
real_fists_feet,trial_random,20260917,trial1,512,3253,1626,0.864433,0.765683,12.6368,0.963679
real_fists_feet,trial_random,20260917,trial1,1024,3253,1626,0.926222,0.746002,18.5186,0.986472
real_fists_feet,trial_random,20260917,trial1,2080,3253,1626,0.986474,0.751538,22.3044,1
real_fists_feet,trial_random,20260917,trial2,2,3253,1626,0.510298,0.49754,0.014002,0.627355
real_fists_feet,trial_random,20260917,trial2,4,3253,1626,0.506302,0.51353,0.0196993,0.660812
real_fists_feet,trial_random,20260917,trial2,8,3253,1626,0.52198,0.5123,0.0410388,0.707065
real_fists_feet,trial_random,20260917,trial2,16,3253,1626,0.542883,0.528905,0.134665,0.764635
real_fists_feet,trial_random,20260917,trial2,32,3253,1626,0.564402,0.52952,0.330487,0.828532
real_fists_feet,trial_random,20260917,trial2,64,3253,1626,0.642176,0.588561,1.15577,0.888559
real_fists_feet,trial_random,20260917,trial2,128,3253,1626,0.767907,0.746617,5.40681,0.924885
real_fists_feet,trial_random,20260917,trial2,256,3253,1626,0.811866,0.771218,8.8767,0.94328
real_fists_feet,trial_random,20260917,trial2,512,3253,1626,0.855211,0.770603,12.1262,0.964122
real_fists_feet,trial_random,20260917,trial2,1024,3253,1626,0.916692,0.774293,17.627,0.986618
real_fists_feet,trial_random,20260917,trial2,2080,3253,1626,0.976637,0.763223,22.2931,1
real_fists_feet,trial_random,20260918,trial0,2,3252,1627,0.515068,0.507068,0.0223783,0.629325
real_fists_feet,trial_random,20260918,trial0,4,3252,1627,0.52091,0.518132,0.0503435,0.663216
real_fists_feet,trial_random,20260918,trial0,8,3252,1627,0.52706,0.510141,0.0813871,0.708969
real_fists_feet,trial_random,20260918,trial0,16,3252,1627,0.53075,0.529195,0.124425,0.76574
real_fists_feet,trial_random,20260918,trial0,32,3252,1627,0.563961,0.526736,0.393124,0.828931
real_fists_feet,trial_random,20260918,trial0,64,3252,1627,0.634071,0.591887,1.10618,0.888718
real_fists_feet,trial_random,20260918,trial0,128,3252,1627,0.76968,0.734481,5.57834,0.925112
real_fists_feet,trial_random,20260918,trial0,256,3252,1627,0.813346,0.779348,8.99316,0.943471
real_fists_feet,trial_random,20260918,trial0,512,3252,1627,0.853321,0.791026,12.27,0.964305
real_fists_feet,trial_random,20260918,trial0,1024,3252,1627,0.923124,0.772588,17.9953,0.986711
real_fists_feet,trial_random,20260918,trial0,2080,3252,1627,0.984317,0.767056,22.3198,1
real_fists_feet,trial_random,20260918,trial1,2,3253,1626,0.507224,0.512915,0.0170254,0.624268
real_fists_feet,trial_random,20260918,trial1,4,3253,1626,0.522902,0.51968,0.0485692,0.658
real_fists_feet,trial_random,20260918,trial1,8,3253,1626,0.521057,0.50984,0.0574306,0.703982
real_fists_feet,trial_random,20260918,trial1,16,3253,1626,0.53858,0.5123,0.156689,0.762156
real_fists_feet,trial_random,20260918,trial1,32,3253,1626,0.563787,0.547355,0.312653,0.826345
real_fists_feet,trial_random,20260918,trial1,64,3253,1626,0.624962,0.592251,1.03283,0.886863
real_fists_feet,trial_random,20260918,trial1,128,3253,1626,0.764832,0.738007,5.16819,0.923627
real_fists_feet,trial_random,20260918,trial1,256,3253,1626,0.82201,0.765683,9.22037,0.942301
real_fists_feet,trial_random,20260918,trial1,512,3253,1626,0.855518,0.767528,12.4533,0.963484
real_fists_feet,trial_random,20260918,trial1,1024,3253,1626,0.916692,0.749692,18.1232,0.986365
real_fists_feet,trial_random,20260918,trial1,2080,3253,1626,0.984015,0.744772,22.2982,1
real_fists_feet,trial_random,20260918,trial2,2,3253,1626,0.506609,0.51599,0.0155139,0.620117
real_fists_feet,trial_random,20260918,trial2,4,3253,1626,0.522287,0.51599,0.044562,0.655075
real_fists_feet,trial_random,20260918,trial2,8,3253,1626,0.521365,0.51722,0.0667789,0.701669
real_fists_feet,trial_random,20260918,trial2,16,3253,1626,0.537658,0.52337,0.125994,0.760021
real_fists_feet,trial_random,20260918,trial2,32,3253,1626,0.557332,0.538745,0.366131,0.824991
real_fists_feet,trial_random,20260918,trial2,64,3253,1626,0.634799,0.613161,1.05535,0.886425
real_fists_feet,trial_random,20260918,trial2,128,3253,1626,0.76391,0.736162,5.40634,0.923529
real_fists_feet,trial_random,20260918,trial2,256,3253,1626,0.826007,0.762608,9.10411,0.942324
real_fists_feet,trial_random,20260918,trial2,512,3253,1626,0.862588,0.769373,12.3471,0.963566
real_fists_feet,trial_random,20260918,trial2,1024,3253,1626,0.913618,0.771218,17.6676,0.986433
real_fists_feet,trial_random,20260918,trial2,2080,3253,1626,0.976637,0.739852,22.1349,1
real_fists_feet,trial_random,20260919,trial0,2,3252,1627,0.508918,0.507683,0.017215,0.620942
real_fists_feet,trial_random,20260919,trial0,4,3252,1627,0.51845,0.519361,0.0394947,0.655485
real_fists_feet,trial_random,20260919,trial0,8,3252,1627,0.521525,0.514444,0.0650638,0.701938
real_fists_feet,trial_random,20260919,trial0,16,3252,1627,0.532903,0.523049,0.131177,0.760199
real_fists_feet,trial_random,20260919,trial0,32,3252,1627,0.571648,0.556238,0.367755,0.824733
real_fists_feet,trial_random,20260919,trial0,64,3252,1627,0.623616,0.57898,1.11789,0.886087
real_fists_feet,trial_random,20260919,trial0,128,3252,1627,0.76107,0.741242,5.62279,0.923229
real_fists_feet,trial_random,20260919,trial0,256,3252,1627,0.821341,0.775046,8.99826,0.941953
real_fists_feet,trial_random,20260919,trial0,512,3252,1627,0.855781,0.773817,12.4788,0.963296
real_fists_feet,trial_random,20260919,trial0,1024,3252,1627,0.918819,0.76091,17.8948,0.986327
real_fists_feet,trial_random,20260919,trial0,2080,3252,1627,0.980935,0.745544,22.2601,1
real_fists_feet,trial_random,20260919,trial1,2,3253,1626,0.507224,0.51107,0.0168522,0.629458
real_fists_feet,trial_random,20260919,trial1,4,3253,1626,0.518906,0.514145,0.0378507,0.663124
real_fists_feet,trial_random,20260919,trial1,8,3253,1626,0.52782,0.51722,0.0512959,0.709145
real_fists_feet,trial_random,20260919,trial1,16,3253,1626,0.531509,0.528905,0.11029,0.766526
real_fists_feet,trial_random,20260919,trial1,32,3253,1626,0.554872,0.52214,0.367419,0.829796
real_fists_feet,trial_random,20260919,trial1,64,3253,1626,0.625884,0.608856,1.05912,0.8892
real_fists_feet,trial_random,20260919,trial1,128,3253,1626,0.762681,0.736162,5.30278,0.925377
real_fists_feet,trial_random,20260919,trial1,256,3253,1626,0.822318,0.770603,9.20016,0.94368
real_fists_feet,trial_random,20260919,trial1,512,3253,1626,0.859822,0.765683,12.6618,0.96441
real_fists_feet,trial_random,20260919,trial1,1024,3253,1626,0.925915,0.752153,18.546,0.986728
real_fists_feet,trial_random,20260919,trial1,2080,3253,1626,0.984015,0.737392,22.0843,1
real_fists_feet,trial_random,20260919,trial2,2,3253,1626,0.51368,0.498155,0.0208582,0.623236
real_fists_feet,trial_random,20260919,trial2,4,3253,1626,0.519213,0.522755,0.062818,0.657446
real_fists_feet,trial_random,20260919,trial2,8,3253,1626,0.523824,0.512915,0.0796773,0.70334
real_fists_feet,trial_random,20260919,trial2,16,3253,1626,0.536428,0.51968,0.139779,0.761056
real_fists_feet,trial_random,20260919,trial2,32,3253,1626,0.552106,0.520295,0.341783,0.825601
real_fists_feet,trial_random,20260919,trial2,64,3253,1626,0.626499,0.582411,0.982427,0.886768
real_fists_feet,trial_random,20260919,trial2,128,3253,1626,0.770673,0.728782,5.37409,0.923665
real_fists_feet,trial_random,20260919,trial2,256,3253,1626,0.822625,0.766913,9.08481,0.942469
real_fists_feet,trial_random,20260919,trial2,512,3253,1626,0.851829,0.777983,11.9306,0.963658
real_fists_feet,trial_random,20260919,trial2,1024,3253,1626,0.920381,0.758303,17.9865,0.986465
real_fists_feet,trial_random,20260919,trial2,2080,3253,1626,0.980326,0.751538,22.3329,1
real_fists_feet,trial_random,20260920,trial0,2,3252,1627,0.510763,0.502766,0.00458985,0.622302
real_fists_feet,trial_random,20260920,trial0,4,3252,1627,0.527983,0.476337,0.0679822,0.656797
real_fists_feet,trial_random,20260920,trial0,8,3252,1627,0.532903,0.490473,0.0888901,0.703447
real_fists_feet,trial_random,20260920,trial0,16,3252,1627,0.54182,0.529809,0.151542,0.761446
real_fists_feet,trial_random,20260920,trial0,32,3252,1627,0.559963,0.543946,0.293764,0.825783
real_fists_feet,trial_random,20260920,trial0,64,3252,1627,0.619004,0.614628,0.959116,0.886465
real_fists_feet,trial_random,20260920,trial0,128,3252,1627,0.76107,0.740627,5.28735,0.923405
real_fists_feet,trial_random,20260920,trial0,256,3252,1627,0.818266,0.781807,9.02343,0.942135
real_fists_feet,trial_random,20260920,trial0,512,3252,1627,0.853321,0.770744,12.2978,0.963443
real_fists_feet,trial_random,20260920,trial0,1024,3252,1627,0.917897,0.759066,18.159,0.986383
real_fists_feet,trial_random,20260920,trial0,2080,3252,1627,0.981857,0.750461,22.3893,1
real_fists_feet,trial_random,20260920,trial1,2,3253,1626,0.509991,0.50123,0.0178704,0.62519
real_fists_feet,trial_random,20260920,trial1,4,3253,1626,0.514294,0.51722,0.0285443,0.659016
real_fists_feet,trial_random,20260920,trial1,8,3253,1626,0.506609,0.52214,0.0472842,0.704713
real_fists_feet,trial_random,20260920,trial1,16,3253,1626,0.534891,0.50861,0.130427,0.762474
real_fists_feet,trial_random,20260920,trial1,32,3253,1626,0.555795,0.525215,0.360336,0.8274
real_fists_feet,trial_random,20260920,trial1,64,3253,1626,0.626499,0.600246,1.10391,0.888029
real_fists_feet,trial_random,20260920,trial1,128,3253,1626,0.769751,0.736777,5.62421,0.924648
real_fists_feet,trial_random,20260920,trial1,256,3253,1626,0.82324,0.769373,9.21098,0.943142
real_fists_feet,trial_random,20260920,trial1,512,3253,1626,0.849677,0.779828,12.0183,0.964069
real_fists_feet,trial_random,20260920,trial1,1024,3253,1626,0.918844,0.760148,18.352,0.986605
real_fists_feet,trial_random,20260920,trial1,2080,3253,1626,0.98217,0.750308,22.1132,1
real_fists_feet,trial_random,20260920,trial2,2,3253,1626,0.525669,0.483395,0.0339886,0.62623
real_fists_feet,trial_random,20260920,trial2,4,3253,1626,0.523824,0.495695,0.050865,0.660463
real_fists_feet,trial_random,20260920,trial2,8,3253,1626,0.52075,0.49877,0.0639618,0.706253
real_fists_feet,trial_random,20260920,trial2,16,3253,1626,0.533046,0.511685,0.119819,0.763695
real_fists_feet,trial_random,20260920,trial2,32,3253,1626,0.545958,0.538745,0.364607,0.826905
real_fists_feet,trial_random,20260920,trial2,64,3253,1626,0.629573,0.578106,1.09332,0.887463
real_fists_feet,trial_random,20260920,trial2,128,3253,1626,0.777129,0.726937,5.49347,0.924204
real_fists_feet,trial_random,20260920,trial2,256,3253,1626,0.818322,0.757073,9.22236,0.942813
real_fists_feet,trial_random,20260920,trial2,512,3253,1626,0.861666,0.760148,12.5933,0.963853
real_fists_feet,trial_random,20260920,trial2,1024,3253,1626,0.9253,0.758918,18.4804,0.986503
real_fists_feet,trial_random,20260920,trial2,2080,3253,1626,0.981555,0.744157,22.1212,1
real_fists_feet,run_disjoint,20260916,run0,2,3260,1619,0.511043,0.513897,0.0227708,0.625385
real_fists_feet,run_disjoint,20260916,run0,4,3260,1619,0.523926,0.502779,0.0458648,0.659058
real_fists_feet,run_disjoint,20260916,run0,8,3260,1619,0.52454,0.514515,0.0648076,0.705024
real_fists_feet,run_disjoint,20260916,run0,16,3260,1619,0.534663,0.529957,0.122171,0.763354
real_fists_feet,run_disjoint,20260916,run0,32,3260,1619,0.547546,0.555281,0.347695,0.828528
real_fists_feet,run_disjoint,20260916,run0,64,3260,1619,0.62546,0.618901,1.01017,0.890183
real_fists_feet,run_disjoint,20260916,run0,128,3260,1619,0.786503,0.732551,6.85596,0.926789
real_fists_feet,run_disjoint,20260916,run0,256,3260,1619,0.823926,0.75664,9.26108,0.944402
real_fists_feet,run_disjoint,20260916,run0,512,3260,1619,0.858282,0.764052,12.2302,0.964844
real_fists_feet,run_disjoint,20260916,run0,1024,3260,1619,0.920245,0.744904,18.4314,0.986905
real_fists_feet,run_disjoint,20260916,run0,2080,3260,1619,0.983129,0.736875,22.323,1
real_fists_feet,run_disjoint,20260916,run1,2,3249,1630,0.512773,0.512883,0.0154479,0.622923
real_fists_feet,run_disjoint,20260916,run1,4,3249,1630,0.518006,0.523313,0.0431817,0.65721
real_fists_feet,run_disjoint,20260916,run1,8,3249,1630,0.524161,0.534969,0.0538215,0.703637
real_fists_feet,run_disjoint,20260916,run1,16,3249,1630,0.540782,0.541718,0.106315,0.76168
real_fists_feet,run_disjoint,20260916,run1,32,3249,1630,0.553709,0.555215,0.333812,0.826193
real_fists_feet,run_disjoint,20260916,run1,64,3249,1630,0.608495,0.607362,0.918207,0.887109
real_fists_feet,run_disjoint,20260916,run1,128,3249,1630,0.758079,0.758896,5.21082,0.924339
real_fists_feet,run_disjoint,20260916,run1,256,3249,1630,0.808249,0.779141,9.29234,0.942893
real_fists_feet,run_disjoint,20260916,run1,512,3249,1630,0.857802,0.769325,12.7069,0.963878
real_fists_feet,run_disjoint,20260916,run1,1024,3249,1630,0.91382,0.767485,17.8435,0.986527
real_fists_feet,run_disjoint,20260916,run1,2080,3249,1630,0.977224,0.758896,22.2971,1
real_fists_feet,run_disjoint,20260916,run2,2,3249,1630,0.507849,0.50184,0.0168862,0.625871
real_fists_feet,run_disjoint,20260916,run2,4,3249,1630,0.517698,0.513497,0.0511245,0.660559
real_fists_feet,run_disjoint,20260916,run2,8,3249,1630,0.526931,0.517791,0.0663057,0.706872
real_fists_feet,run_disjoint,20260916,run2,16,3249,1630,0.533703,0.533129,0.13093,0.764449
real_fists_feet,run_disjoint,20260916,run2,32,3249,1630,0.550939,0.558282,0.344438,0.828698
real_fists_feet,run_disjoint,20260916,run2,64,3249,1630,0.631887,0.61227,1.10628,0.889343
real_fists_feet,run_disjoint,20260916,run2,128,3249,1630,0.768236,0.733742,6.04563,0.92509
real_fists_feet,run_disjoint,20260916,run2,256,3249,1630,0.827024,0.76135,9.61004,0.942798
real_fists_feet,run_disjoint,20260916,run2,512,3249,1630,0.864882,0.762577,12.6945,0.96368
real_fists_feet,run_disjoint,20260916,run2,1024,3249,1630,0.925823,0.758896,18.2441,0.986403
real_fists_feet,run_disjoint,20260916,run2,2080,3249,1630,0.982764,0.739264,22.1382,1
real_fists_feet,subject_disjoint,20260916,subj0,2,3229,1650,0.50511,0.504242,0.0184839,0.611504
real_fists_feet,subject_disjoint,20260916,subj0,4,3229,1650,0.508517,0.512727,0.0195147,0.651365
real_fists_feet,subject_disjoint,20260916,subj0,8,3229,1650,0.51502,0.52,0.0687631,0.703221
real_fists_feet,subject_disjoint,20260916,subj0,16,3229,1650,0.536699,0.529697,0.113584,0.768092
real_fists_feet,subject_disjoint,20260916,subj0,32,3229,1650,0.564881,0.546061,0.364321,0.840389
real_fists_feet,subject_disjoint,20260916,subj0,64,3229,1650,0.659957,0.629697,1.6247,0.90045
real_fists_feet,subject_disjoint,20260916,subj0,128,3229,1650,0.803345,0.67697,7.63409,0.925427
real_fists_feet,subject_disjoint,20260916,subj0,256,3229,1650,0.836792,0.681212,9.81685,0.942413
real_fists_feet,subject_disjoint,20260916,subj0,512,3229,1650,0.869619,0.664848,12.9123,0.963535
real_fists_feet,subject_disjoint,20260916,subj0,1024,3229,1650,0.927532,0.661818,18.458,0.98648
real_fists_feet,subject_disjoint,20260916,subj0,2080,3229,1650,0.983896,0.657576,21.9604,1
real_fists_feet,subject_disjoint,20260916,subj1,2,3262,1617,0.514715,0.504638,0.0192335,0.654384
real_fists_feet,subject_disjoint,20260916,subj1,4,3262,1617,0.524525,0.512678,0.0446491,0.687881
real_fists_feet,subject_disjoint,20260916,subj1,8,3262,1617,0.524525,0.521954,0.0604159,0.73327
real_fists_feet,subject_disjoint,20260916,subj1,16,3262,1617,0.550582,0.52752,0.154664,0.791978
real_fists_feet,subject_disjoint,20260916,subj1,32,3262,1617,0.556714,0.562152,0.352219,0.855643
real_fists_feet,subject_disjoint,20260916,subj1,64,3262,1617,0.64531,0.619048,1.41238,0.907122
real_fists_feet,subject_disjoint,20260916,subj1,128,3262,1617,0.803188,0.648732,7.27591,0.929533
real_fists_feet,subject_disjoint,20260916,subj1,256,3262,1617,0.839362,0.663575,9.88513,0.945275
real_fists_feet,subject_disjoint,20260916,subj1,512,3262,1617,0.879522,0.635745,13.7555,0.965092
real_fists_feet,subject_disjoint,20260916,subj1,1024,3262,1617,0.937462,0.63389,18.842,0.986842
real_fists_feet,subject_disjoint,20260916,subj1,2080,3262,1617,0.989577,0.6376,22.2172,1
real_fists_feet,subject_disjoint,20260916,subj2,2,3267,1612,0.507805,0.506203,0.0150931,0.613983
real_fists_feet,subject_disjoint,20260916,subj2,4,3267,1612,0.513927,0.520471,0.0296279,0.652209
real_fists_feet,subject_disjoint,20260916,subj2,8,3267,1612,0.519131,0.513648,0.0508525,0.707566
real_fists_feet,subject_disjoint,20260916,subj2,16,3267,1612,0.529232,0.544665,0.0859563,0.77283
real_fists_feet,subject_disjoint,20260916,subj2,32,3267,1612,0.524334,0.550248,0.184415,0.845804
real_fists_feet,subject_disjoint,20260916,subj2,64,3267,1612,0.625957,0.616625,0.996122,0.90418
real_fists_feet,subject_disjoint,20260916,subj2,128,3267,1612,0.794919,0.638958,7.52367,0.928361
real_fists_feet,subject_disjoint,20260916,subj2,256,3267,1612,0.822161,0.656328,9.51151,0.944562
real_fists_feet,subject_disjoint,20260916,subj2,512,3267,1612,0.865932,0.662531,12.7679,0.96476
real_fists_feet,subject_disjoint,20260916,subj2,1024,3267,1612,0.923477,0.658189,18.2778,0.986807
real_fists_feet,subject_disjoint,20260916,subj2,2080,3267,1612,0.979492,0.655707,22.2664,1
real_fists_feet,subject_disjoint,20260917,subj0,2,3208,1671,0.513716,0.506284,0.0161903,0.623262
real_fists_feet,subject_disjoint,20260917,subj0,4,3208,1671,0.52182,0.526032,0.0411622,0.661327
real_fists_feet,subject_disjoint,20260917,subj0,8,3208,1671,0.519638,0.515859,0.0597343,0.712136
real_fists_feet,subject_disjoint,20260917,subj0,16,3208,1671,0.539277,0.533214,0.132065,0.778383
real_fists_feet,subject_disjoint,20260917,subj0,32,3208,1671,0.570137,0.576302,0.392941,0.848863
real_fists_feet,subject_disjoint,20260917,subj0,64,3208,1671,0.607544,0.684022,1.09215,0.904177
real_fists_feet,subject_disjoint,20260917,subj0,128,3208,1671,0.791771,0.667265,7.36132,0.927323
real_fists_feet,subject_disjoint,20260917,subj0,256,3208,1671,0.82419,0.666667,9.87361,0.943609
real_fists_feet,subject_disjoint,20260917,subj0,512,3208,1671,0.860349,0.659485,13.1506,0.964174
real_fists_feet,subject_disjoint,20260917,subj0,1024,3208,1671,0.920823,0.669659,18.3714,0.98665
real_fists_feet,subject_disjoint,20260917,subj0,2080,3208,1671,0.983167,0.656493,22.1951,1
real_fists_feet,subject_disjoint,20260917,subj1,2,3285,1594,0.514155,0.505646,0.018495,0.6181
real_fists_feet,subject_disjoint,20260917,subj1,4,3285,1594,0.517504,0.524467,0.0399619,0.656031
real_fists_feet,subject_disjoint,20260917,subj1,8,3285,1594,0.525723,0.52133,0.0555807,0.707764
