task,model,N,d,draw,protocol,mean_acc,n_subjects,n_trials
imagery_fists_feet,riemann_ts_lr,72,2080,4,subject_disjoint,0.566638,72,3228
imagery_fists_feet,csp_lda,72,6,4,subject_disjoint,0.597788,72,3228
imagery_fists_feet,riemann_ts_lr,72,8,5,trial_random,0.482031,72,3240
imagery_fists_feet,riemann_ts_lr,72,32,5,trial_random,0.497664,72,3240
imagery_fists_feet,riemann_ts_lr,72,128,5,trial_random,0.650158,72,3240
imagery_fists_feet,riemann_ts_lr,72,512,5,trial_random,0.659938,72,3240
imagery_fists_feet,riemann_ts_lr,72,2080,5,trial_random,0.626109,72,3240
imagery_fists_feet,csp_lda,72,6,5,trial_random,0.550614,72,3240
imagery_fists_feet,riemann_ts_lr,72,8,5,subject_disjoint,0.506132,72,3240
imagery_fists_feet,riemann_ts_lr,72,32,5,subject_disjoint,0.536473,72,3240
imagery_fists_feet,riemann_ts_lr,72,128,5,subject_disjoint,0.611134,72,3240
imagery_fists_feet,riemann_ts_lr,72,512,5,subject_disjoint,0.602623,72,3240
imagery_fists_feet,riemann_ts_lr,72,2080,5,subject_disjoint,0.57321,72,3240
imagery_fists_feet,csp_lda,72,6,5,subject_disjoint,0.597248,72,3240
imagery_fists_feet,riemann_ts_lr,72,8,6,trial_random,0.498309,72,3240
imagery_fists_feet,riemann_ts_lr,72,32,6,trial_random,0.505711,72,3240
imagery_fists_feet,riemann_ts_lr,72,128,6,trial_random,0.657885,72,3240
imagery_fists_feet,riemann_ts_lr,72,512,6,trial_random,0.641795,72,3240
imagery_fists_feet,riemann_ts_lr,72,2080,6,trial_random,0.614651,72,3240
imagery_fists_feet,csp_lda,72,6,6,trial_random,0.583756,72,3240
imagery_fists_feet,riemann_ts_lr,72,8,6,subject_disjoint,0.517766,72,3240
imagery_fists_feet,riemann_ts_lr,72,32,6,subject_disjoint,0.554662,72,3240
imagery_fists_feet,riemann_ts_lr,72,128,6,subject_disjoint,0.60454,72,3240
imagery_fists_feet,riemann_ts_lr,72,512,6,subject_disjoint,0.580961,72,3240
imagery_fists_feet,riemann_ts_lr,72,2080,6,subject_disjoint,0.576027,72,3240
imagery_fists_feet,csp_lda,72,6,6,subject_disjoint,0.582157,72,3240
imagery_fists_feet,riemann_ts_lr,72,8,7,trial_random,0.492714,72,3237
imagery_fists_feet,riemann_ts_lr,72,32,7,trial_random,0.521701,72,3237
imagery_fists_feet,riemann_ts_lr,72,128,7,trial_random,0.679124,72,3237
imagery_fists_feet,riemann_ts_lr,72,512,7,trial_random,0.681557,72,3237
imagery_fists_feet,riemann_ts_lr,72,2080,7,trial_random,0.657952,72,3237
imagery_fists_feet,csp_lda,72,6,7,trial_random,0.588925,72,3237
imagery_fists_feet,riemann_ts_lr,72,8,7,subject_disjoint,0.518912,72,3237
imagery_fists_feet,riemann_ts_lr,72,32,7,subject_disjoint,0.561335,72,3237
imagery_fists_feet,riemann_ts_lr,72,128,7,subject_disjoint,0.609197,72,3237
imagery_fists_feet,riemann_ts_lr,72,512,7,subject_disjoint,0.603177,72,3237
imagery_fists_feet,riemann_ts_lr,72,2080,7,subject_disjoint,0.606142,72,3237
imagery_fists_feet,csp_lda,72,6,7,subject_disjoint,0.613904,72,3237
imagery_fists_feet,riemann_ts_lr,72,8,8,trial_random,0.496477,72,3237
imagery_fists_feet,riemann_ts_lr,72,32,8,trial_random,0.504004,72,3237
imagery_fists_feet,riemann_ts_lr,72,128,8,trial_random,0.66313,72,3237
imagery_fists_feet,riemann_ts_lr,72,512,8,trial_random,0.661304,72,3237
imagery_fists_feet,riemann_ts_lr,72,2080,8,trial_random,0.619498,72,3237
imagery_fists_feet,csp_lda,72,6,8,trial_random,0.586186,72,3237
imagery_fists_feet,riemann_ts_lr,72,8,8,subject_disjoint,0.512358,72,3237
imagery_fists_feet,riemann_ts_lr,72,32,8,subject_disjoint,0.567843,72,3237
imagery_fists_feet,riemann_ts_lr,72,128,8,subject_disjoint,0.605319,72,3237
imagery_fists_feet,riemann_ts_lr,72,512,8,subject_disjoint,0.599053,72,3237
imagery_fists_feet,riemann_ts_lr,72,2080,8,subject_disjoint,0.573101,72,3237
imagery_fists_feet,csp_lda,72,6,8,subject_disjoint,0.601205,72,3237
imagery_fists_feet,riemann_ts_lr,72,8,9,trial_random,0.498113,72,3240
imagery_fists_feet,riemann_ts_lr,72,32,9,trial_random,0.543573,72,3240
imagery_fists_feet,riemann_ts_lr,72,128,9,trial_random,0.673214,72,3240
imagery_fists_feet,riemann_ts_lr,72,512,9,trial_random,0.67123,72,3240
imagery_fists_feet,riemann_ts_lr,72,2080,9,trial_random,0.652379,72,3240
imagery_fists_feet,csp_lda,72,6,9,trial_random,0.578982,72,3240
imagery_fists_feet,riemann_ts_lr,72,8,9,subject_disjoint,0.512686,72,3240
imagery_fists_feet,riemann_ts_lr,72,32,9,subject_disjoint,0.557049,72,3240
imagery_fists_feet,riemann_ts_lr,72,128,9,subject_disjoint,0.612256,72,3240
imagery_fists_feet,riemann_ts_lr,72,512,9,subject_disjoint,0.61202,72,3240
imagery_fists_feet,riemann_ts_lr,72,2080,9,subject_disjoint,0.603682,72,3240
imagery_fists_feet,csp_lda,72,6,9,subject_disjoint,0.605994,72,3240
imagery_fists_feet,riemann_ts_lr,109,8,0,trial_random,0.494619,109,4897
imagery_fists_feet,riemann_ts_lr,109,32,0,trial_random,0.525261,109,4897
imagery_fists_feet,riemann_ts_lr,109,128,0,trial_random,0.65333,109,4897
imagery_fists_feet,riemann_ts_lr,109,512,0,trial_random,0.659616,109,4897
imagery_fists_feet,riemann_ts_lr,109,2080,0,trial_random,0.626689,109,4897
imagery_fists_feet,csp_lda,109,6,0,trial_random,0.597147,109,4897
imagery_fists_feet,riemann_ts_lr,109,8,0,subject_disjoint,0.513069,109,4897
imagery_fists_feet,riemann_ts_lr,109,32,0,subject_disjoint,0.558461,109,4897
imagery_fists_feet,riemann_ts_lr,109,128,0,subject_disjoint,0.622621,109,4897
imagery_fists_feet,riemann_ts_lr,109,512,0,subject_disjoint,0.601169,109,4897
imagery_fists_feet,riemann_ts_lr,109,2080,0,subject_disjoint,0.584203,109,4897
imagery_fists_feet,csp_lda,109,6,0,subject_disjoint,0.591028,109,4897
real_fists_feet,riemann_ts_lr,9,8,0,trial_random,0.459259,9,405
real_fists_feet,riemann_ts_lr,9,32,0,trial_random,0.787654,9,405
real_fists_feet,riemann_ts_lr,9,128,0,trial_random,0.819753,9,405
real_fists_feet,riemann_ts_lr,9,2080,0,trial_random,0.819753,9,405
real_fists_feet,csp_lda,9,6,0,trial_random,0.538272,9,405
real_fists_feet,riemann_ts_lr,9,8,0,subject_disjoint,0.525926,9,405
real_fists_feet,riemann_ts_lr,9,32,0,subject_disjoint,0.614815,9,405
real_fists_feet,riemann_ts_lr,9,128,0,subject_disjoint,0.619753,9,405
real_fists_feet,riemann_ts_lr,9,2080,0,subject_disjoint,0.587654,9,405
real_fists_feet,csp_lda,9,6,0,subject_disjoint,0.523457,9,405
real_fists_feet,riemann_ts_lr,9,8,1,trial_random,0.431041,9,399
real_fists_feet,riemann_ts_lr,9,32,1,trial_random,0.737566,9,399
real_fists_feet,riemann_ts_lr,9,128,1,trial_random,0.742504,9,399
real_fists_feet,riemann_ts_lr,9,2080,1,trial_random,0.772663,9,399
real_fists_feet,csp_lda,9,6,1,trial_random,0.528395,9,399
real_fists_feet,riemann_ts_lr,9,8,1,subject_disjoint,0.488889,9,399
real_fists_feet,riemann_ts_lr,9,32,1,subject_disjoint,0.581129,9,399
real_fists_feet,riemann_ts_lr,9,128,1,subject_disjoint,0.586243,9,399
real_fists_feet,riemann_ts_lr,9,2080,1,subject_disjoint,0.578131,9,399
real_fists_feet,csp_lda,9,6,1,subject_disjoint,0.520635,9,399
real_fists_feet,riemann_ts_lr,9,8,2,trial_random,0.414815,9,393
real_fists_feet,riemann_ts_lr,9,32,2,trial_random,0.718254,9,393
real_fists_feet,riemann_ts_lr,9,128,2,trial_random,0.775926,9,393
real_fists_feet,riemann_ts_lr,9,2080,2,trial_random,0.771517,9,393
real_fists_feet,csp_lda,9,6,2,trial_random,0.550353,9,393
real_fists_feet,riemann_ts_lr,9,8,2,subject_disjoint,0.518519,9,393
real_fists_feet,riemann_ts_lr,9,32,2,subject_disjoint,0.553086,9,393
real_fists_feet,riemann_ts_lr,9,128,2,subject_disjoint,0.520282,9,393
real_fists_feet,riemann_ts_lr,9,2080,2,subject_disjoint,0.551058,9,393
real_fists_feet,csp_lda,9,6,2,subject_disjoint,0.507055,9,393
real_fists_feet,riemann_ts_lr,9,8,3,trial_random,0.432099,9,405
real_fists_feet,riemann_ts_lr,9,32,3,trial_random,0.535802,9,405
real_fists_feet,riemann_ts_lr,9,128,3,trial_random,0.641975,9,405
real_fists_feet,riemann_ts_lr,9,2080,3,trial_random,0.639506,9,405
real_fists_feet,csp_lda,9,6,3,trial_random,0.503704,9,405
real_fists_feet,riemann_ts_lr,9,8,3,subject_disjoint,0.503704,9,405
real_fists_feet,riemann_ts_lr,9,32,3,subject_disjoint,0.520988,9,405
real_fists_feet,riemann_ts_lr,9,128,3,subject_disjoint,0.530864,9,405
real_fists_feet,riemann_ts_lr,9,2080,3,subject_disjoint,0.508642,9,405
real_fists_feet,csp_lda,9,6,3,subject_disjoint,0.506173,9,405
real_fists_feet,riemann_ts_lr,9,8,4,trial_random,0.482011,9,402
real_fists_feet,riemann_ts_lr,9,32,4,trial_random,0.80194,9,402
real_fists_feet,riemann_ts_lr,9,128,4,trial_random,0.807055,9,402
real_fists_feet,riemann_ts_lr,9,2080,4,trial_random,0.846561,9,402
real_fists_feet,csp_lda,9,6,4,trial_random,0.516226,9,402
real_fists_feet,riemann_ts_lr,9,8,4,subject_disjoint,0.553263,9,402
real_fists_feet,riemann_ts_lr,9,32,4,subject_disjoint,0.532099,9,402
real_fists_feet,riemann_ts_lr,9,128,4,subject_disjoint,0.534568,9,402
real_fists_feet,riemann_ts_lr,9,2080,4,subject_disjoint,0.534568,9,402
real_fists_feet,csp_lda,9,6,4,subject_disjoint,0.47037,9,402
real_fists_feet,riemann_ts_lr,9,8,5,trial_random,0.466667,9,405
real_fists_feet,riemann_ts_lr,9,32,5,trial_random,0.797531,9,405
real_fists_feet,riemann_ts_lr,9,128,5,trial_random,0.832099,9,405
real_fists_feet,riemann_ts_lr,9,2080,5,trial_random,0.824691,9,405
real_fists_feet,csp_lda,9,6,5,trial_random,0.525926,9,405
real_fists_feet,riemann_ts_lr,9,8,5,subject_disjoint,0.535802,9,405
real_fists_feet,riemann_ts_lr,9,32,5,subject_disjoint,0.6,9,405
real_fists_feet,riemann_ts_lr,9,128,5,subject_disjoint,0.62963,9,405
real_fists_feet,riemann_ts_lr,9,2080,5,subject_disjoint,0.666667,9,405
real_fists_feet,csp_lda,9,6,5,subject_disjoint,0.51358,9,405
real_fists_feet,riemann_ts_lr,9,8,6,trial_random,0.460494,9,402
real_fists_feet,riemann_ts_lr,9,32,6,trial_random,0.79418,9,402
real_fists_feet,riemann_ts_lr,9,128,6,trial_random,0.828748,9,402
real_fists_feet,riemann_ts_lr,9,2080,6,trial_random,0.831393,9,402
real_fists_feet,csp_lda,9,6,6,trial_random,0.489418,9,402
real_fists_feet,riemann_ts_lr,9,8,6,subject_disjoint,0.47037,9,402
real_fists_feet,riemann_ts_lr,9,32,6,subject_disjoint,0.669665,9,402
real_fists_feet,riemann_ts_lr,9,128,6,subject_disjoint,0.700353,9,402
real_fists_feet,riemann_ts_lr,9,2080,6,subject_disjoint,0.66067,9,402
real_fists_feet,csp_lda,9,6,6,subject_disjoint,0.544444,9,402
real_fists_feet,riemann_ts_lr,9,8,7,trial_random,0.489594,9,402
real_fists_feet,riemann_ts_lr,9,32,7,trial_random,0.789594,9,402
real_fists_feet,riemann_ts_lr,9,128,7,trial_random,0.811464,9,402
real_fists_feet,riemann_ts_lr,9,2080,7,trial_random,0.829101,9,402
real_fists_feet,csp_lda,9,6,7,trial_random,0.583951,9,402
real_fists_feet,riemann_ts_lr,9,8,7,subject_disjoint,0.507231,9,402
real_fists_feet,riemann_ts_lr,9,32,7,subject_disjoint,0.557143,9,402
real_fists_feet,riemann_ts_lr,9,128,7,subject_disjoint,0.554497,9,402
real_fists_feet,riemann_ts_lr,9,2080,7,subject_disjoint,0.577249,9,402
real_fists_feet,csp_lda,9,6,7,subject_disjoint,0.581481,9,402
real_fists_feet,riemann_ts_lr,9,8,8,trial_random,0.470723,9,402
real_fists_feet,riemann_ts_lr,9,32,8,trial_random,0.809347,9,402
real_fists_feet,riemann_ts_lr,9,128,8,trial_random,0.804409,9,402
real_fists_feet,riemann_ts_lr,9,2080,8,trial_random,0.819577,9,402
real_fists_feet,csp_lda,9,6,8,trial_random,0.680071,9,402
real_fists_feet,riemann_ts_lr,9,8,8,subject_disjoint,0.541975,9,402
real_fists_feet,riemann_ts_lr,9,32,8,subject_disjoint,0.583069,9,402
real_fists_feet,riemann_ts_lr,9,128,8,subject_disjoint,0.64321,9,402
real_fists_feet,riemann_ts_lr,9,2080,8,subject_disjoint,0.625926,9,402
real_fists_feet,csp_lda,9,6,8,subject_disjoint,0.611287,9,402
real_fists_feet,riemann_ts_lr,9,8,9,trial_random,0.476543,9,405
real_fists_feet,riemann_ts_lr,9,32,9,trial_random,0.716049,9,405
real_fists_feet,riemann_ts_lr,9,128,9,trial_random,0.738272,9,405
real_fists_feet,riemann_ts_lr,9,2080,9,trial_random,0.758025,9,405
real_fists_feet,csp_lda,9,6,9,trial_random,0.595062,9,405
real_fists_feet,riemann_ts_lr,9,8,9,subject_disjoint,0.520988,9,405
real_fists_feet,riemann_ts_lr,9,32,9,subject_disjoint,0.6,9,405
real_fists_feet,riemann_ts_lr,9,128,9,subject_disjoint,0.614815,9,405
real_fists_feet,riemann_ts_lr,9,2080,9,subject_disjoint,0.617284,9,405
real_fists_feet,csp_lda,9,6,9,subject_disjoint,0.506173,9,405
real_fists_feet,riemann_ts_lr,18,8,0,trial_random,0.455314,18,813
real_fists_feet,riemann_ts_lr,18,32,0,trial_random,0.706507,18,813
real_fists_feet,riemann_ts_lr,18,128,0,trial_random,0.728474,18,813
real_fists_feet,riemann_ts_lr,18,512,0,trial_random,0.734215,18,813
real_fists_feet,riemann_ts_lr,18,2080,0,trial_random,0.725573,18,813
real_fists_feet,csp_lda,18,6,0,trial_random,0.506841,18,813
real_fists_feet,riemann_ts_lr,18,8,0,subject_disjoint,0.491845,18,813
real_fists_feet,riemann_ts_lr,18,32,0,subject_disjoint,0.60815,18,813
real_fists_feet,riemann_ts_lr,18,128,0,subject_disjoint,0.626149,18,813
real_fists_feet,riemann_ts_lr,18,512,0,subject_disjoint,0.610721,18,813
real_fists_feet,riemann_ts_lr,18,2080,0,subject_disjoint,0.614685,18,813
real_fists_feet,csp_lda,18,6,0,subject_disjoint,0.516537,18,813
real_fists_feet,riemann_ts_lr,18,8,1,trial_random,0.480279,18,819
real_fists_feet,riemann_ts_lr,18,32,1,trial_random,0.600664,18,819
real_fists_feet,riemann_ts_lr,18,128,1,trial_random,0.745136,18,819
real_fists_feet,riemann_ts_lr,18,512,1,trial_random,0.765089,18,819
real_fists_feet,riemann_ts_lr,18,2080,1,trial_random,0.764829,18,819
real_fists_feet,csp_lda,18,6,1,trial_random,0.504084,18,819
real_fists_feet,riemann_ts_lr,18,8,1,subject_disjoint,0.488402,18,819
real_fists_feet,riemann_ts_lr,18,32,1,subject_disjoint,0.516973,18,819
real_fists_feet,riemann_ts_lr,18,128,1,subject_disjoint,0.535143,18,819
real_fists_feet,riemann_ts_lr,18,512,1,subject_disjoint,0.56371,18,819
real_fists_feet,riemann_ts_lr,18,2080,1,subject_disjoint,0.547573,18,819
real_fists_feet,csp_lda,18,6,1,subject_disjoint,0.518681,18,819
real_fists_feet,riemann_ts_lr,18,8,2,trial_random,0.456581,18,819
real_fists_feet,riemann_ts_lr,18,32,2,trial_random,0.789748,18,819
real_fists_feet,riemann_ts_lr,18,128,2,trial_random,0.835886,18,819
real_fists_feet,riemann_ts_lr,18,512,2,trial_random,0.835106,18,819
real_fists_feet,riemann_ts_lr,18,2080,2,trial_random,0.832637,18,819
real_fists_feet,csp_lda,18,6,2,trial_random,0.646524,18,819
real_fists_feet,riemann_ts_lr,18,8,2,subject_disjoint,0.509844,18,819
real_fists_feet,riemann_ts_lr,18,32,2,subject_disjoint,0.638313,18,819
real_fists_feet,riemann_ts_lr,18,128,2,subject_disjoint,0.691683,18,819
real_fists_feet,riemann_ts_lr,18,512,2,subject_disjoint,0.694078,18,819
real_fists_feet,riemann_ts_lr,18,2080,2,subject_disjoint,0.700515,18,819
real_fists_feet,csp_lda,18,6,2,subject_disjoint,0.630493,18,819
real_fists_feet,riemann_ts_lr,18,8,3,trial_random,0.473369,18,795
real_fists_feet,riemann_ts_lr,18,32,3,trial_random,0.630159,18,795
real_fists_feet,riemann_ts_lr,18,128,3,trial_random,0.772399,18,795
real_fists_feet,riemann_ts_lr,18,512,3,trial_random,0.764991,18,795
real_fists_feet,riemann_ts_lr,18,2080,3,trial_random,0.766314,18,795
real_fists_feet,csp_lda,18,6,3,trial_random,0.514109,18,795
real_fists_feet,riemann_ts_lr,18,8,3,subject_disjoint,0.502998,18,795
real_fists_feet,riemann_ts_lr,18,32,3,subject_disjoint,0.538624,18,795
real_fists_feet,riemann_ts_lr,18,128,3,subject_disjoint,0.598589,18,795
real_fists_feet,riemann_ts_lr,18,512,3,subject_disjoint,0.603527,18,795
real_fists_feet,riemann_ts_lr,18,2080,3,subject_disjoint,0.603704,18,795
real_fists_feet,csp_lda,18,6,3,subject_disjoint,0.52134,18,795
real_fists_feet,riemann_ts_lr,18,8,4,trial_random,0.478748,18,801
real_fists_feet,riemann_ts_lr,18,32,4,trial_random,0.671076,18,801
real_fists_feet,riemann_ts_lr,18,128,4,trial_random,0.77037,18,801
real_fists_feet,riemann_ts_lr,18,512,4,trial_random,0.768078,18,801
real_fists_feet,riemann_ts_lr,18,2080,4,trial_random,0.770459,18,801
real_fists_feet,csp_lda,18,6,4,trial_random,0.54127,18,801
real_fists_feet,riemann_ts_lr,18,8,4,subject_disjoint,0.513051,18,801
real_fists_feet,riemann_ts_lr,18,32,4,subject_disjoint,0.579101,18,801
real_fists_feet,riemann_ts_lr,18,128,4,subject_disjoint,0.605203,18,801
real_fists_feet,riemann_ts_lr,18,512,4,subject_disjoint,0.582451,18,801
real_fists_feet,riemann_ts_lr,18,2080,4,subject_disjoint,0.574868,18,801
real_fists_feet,csp_lda,18,6,4,subject_disjoint,0.545767,18,801
real_fists_feet,riemann_ts_lr,18,8,5,trial_random,0.44612,18,795
real_fists_feet,riemann_ts_lr,18,32,5,trial_random,0.656614,18,795
real_fists_feet,riemann_ts_lr,18,128,5,trial_random,0.729718,18,795
real_fists_feet,riemann_ts_lr,18,512,5,trial_random,0.72284,18,795
real_fists_feet,riemann_ts_lr,18,2080,5,trial_random,0.722751,18,795
real_fists_feet,csp_lda,18,6,5,trial_random,0.511287,18,795
real_fists_feet,riemann_ts_lr,18,8,5,subject_disjoint,0.500794,18,795
real_fists_feet,riemann_ts_lr,18,32,5,subject_disjoint,0.537654,18,795
real_fists_feet,riemann_ts_lr,18,128,5,subject_disjoint,0.573721,18,795
real_fists_feet,riemann_ts_lr,18,512,5,subject_disjoint,0.575838,18,795
real_fists_feet,riemann_ts_lr,18,2080,5,subject_disjoint,0.573369,18,795
real_fists_feet,csp_lda,18,6,5,subject_disjoint,0.526808,18,795
real_fists_feet,riemann_ts_lr,18,8,6,trial_random,0.459558,18,772
real_fists_feet,riemann_ts_lr,18,32,6,trial_random,0.716623,18,772
real_fists_feet,riemann_ts_lr,18,128,6,trial_random,0.797443,18,772
real_fists_feet,riemann_ts_lr,18,512,6,trial_random,0.813946,18,772
real_fists_feet,riemann_ts_lr,18,2080,6,trial_random,0.813946,18,772
real_fists_feet,csp_lda,18,6,6,trial_random,0.570189,18,772
real_fists_feet,riemann_ts_lr,18,8,6,subject_disjoint,0.501808,18,772
real_fists_feet,riemann_ts_lr,18,32,6,subject_disjoint,0.608071,18,772
real_fists_feet,riemann_ts_lr,18,128,6,subject_disjoint,0.629458,18,772
real_fists_feet,riemann_ts_lr,18,2080,6,subject_disjoint,0.642642,18,772
real_fists_feet,csp_lda,18,6,6,subject_disjoint,0.558523,18,772
real_fists_feet,riemann_ts_lr,18,512,6,subject_disjoint,0.419315,18,772
real_fists_feet,riemann_ts_lr,18,8,7,trial_random,0.462364,18,819
real_fists_feet,riemann_ts_lr,18,32,7,trial_random,0.615228,18,819
real_fists_feet,riemann_ts_lr,18,128,7,trial_random,0.783152,18,819
real_fists_feet,riemann_ts_lr,18,512,7,trial_random,0.772742,18,819
real_fists_feet,riemann_ts_lr,18,2080,7,trial_random,0.770185,18,819
real_fists_feet,csp_lda,18,6,7,trial_random,0.519266,18,819
real_fists_feet,riemann_ts_lr,18,8,7,subject_disjoint,0.511598,18,819
real_fists_feet,riemann_ts_lr,18,32,7,subject_disjoint,0.558252,18,819
real_fists_feet,riemann_ts_lr,18,128,7,subject_disjoint,0.545776,18,819
real_fists_feet,riemann_ts_lr,18,512,7,subject_disjoint,0.566203,18,819
real_fists_feet,riemann_ts_lr,18,2080,7,subject_disjoint,0.562499,18,819
real_fists_feet,csp_lda,18,6,7,subject_disjoint,0.511343,18,819
real_fists_feet,riemann_ts_lr,18,8,8,trial_random,0.475495,18,790
real_fists_feet,riemann_ts_lr,18,32,8,trial_random,0.570412,18,790
real_fists_feet,riemann_ts_lr,18,128,8,trial_random,0.684739,18,790
real_fists_feet,riemann_ts_lr,18,512,8,trial_random,0.714779,18,790
real_fists_feet,riemann_ts_lr,18,2080,8,trial_random,0.720204,18,790
real_fists_feet,csp_lda,18,6,8,trial_random,0.503693,18,790
real_fists_feet,riemann_ts_lr,18,8,8,subject_disjoint,0.490922,18,790
real_fists_feet,riemann_ts_lr,18,32,8,subject_disjoint,0.556085,18,790
real_fists_feet,riemann_ts_lr,18,128,8,subject_disjoint,0.55679,18,790
real_fists_feet,riemann_ts_lr,18,512,8,subject_disjoint,0.555908,18,790
real_fists_feet,riemann_ts_lr,18,2080,8,subject_disjoint,0.560758,18,790
real_fists_feet,csp_lda,18,6,8,subject_disjoint,0.49819,18,790
real_fists_feet,riemann_ts_lr,18,8,9,trial_random,0.488757,18,795
real_fists_feet,riemann_ts_lr,18,32,9,trial_random,0.787743,18,795
real_fists_feet,riemann_ts_lr,18,128,9,trial_random,0.816755,18,795
real_fists_feet,riemann_ts_lr,18,512,9,trial_random,0.81649,18,795
real_fists_feet,riemann_ts_lr,18,2080,9,trial_random,0.818871,18,795
real_fists_feet,csp_lda,18,6,9,trial_random,0.601323,18,795
real_fists_feet,riemann_ts_lr,18,8,9,subject_disjoint,0.523457,18,795
real_fists_feet,riemann_ts_lr,18,32,9,subject_disjoint,0.669136,18,795
real_fists_feet,riemann_ts_lr,18,128,9,subject_disjoint,0.659127,18,795
real_fists_feet,riemann_ts_lr,18,512,9,subject_disjoint,0.629101,18,795
real_fists_feet,riemann_ts_lr,18,2080,9,subject_disjoint,0.616138,18,795
real_fists_feet,csp_lda,18,6,9,subject_disjoint,0.620899,18,795
real_fists_feet,riemann_ts_lr,36,8,0,trial_random,0.477316,36,1597
real_fists_feet,riemann_ts_lr,36,32,0,trial_random,0.500283,36,1597
real_fists_feet,riemann_ts_lr,36,128,0,trial_random,0.749118,36,1597
real_fists_feet,riemann_ts_lr,36,512,0,trial_random,0.774363,36,1597
real_fists_feet,riemann_ts_lr,36,2080,0,trial_random,0.762589,36,1597
real_fists_feet,csp_lda,36,6,0,trial_random,0.493382,36,1597
real_fists_feet,riemann_ts_lr,36,8,0,subject_disjoint,0.507079,36,1597
real_fists_feet,riemann_ts_lr,36,32,0,subject_disjoint,0.570504,36,1597
real_fists_feet,riemann_ts_lr,36,128,0,subject_disjoint,0.622869,36,1597
real_fists_feet,riemann_ts_lr,36,512,0,subject_disjoint,0.61076,36,1597
real_fists_feet,riemann_ts_lr,36,2080,0,subject_disjoint,0.601213,36,1597
real_fists_feet,csp_lda,36,6,0,subject_disjoint,0.56535,36,1597
real_fists_feet,riemann_ts_lr,36,8,1,trial_random,0.489743,36,1617
real_fists_feet,riemann_ts_lr,36,32,1,trial_random,0.525506,36,1617
real_fists_feet,riemann_ts_lr,36,128,1,trial_random,0.784682,36,1617
real_fists_feet,riemann_ts_lr,36,512,1,trial_random,0.780945,36,1617
real_fists_feet,riemann_ts_lr,36,2080,1,trial_random,0.779537,36,1617
real_fists_feet,csp_lda,36,6,1,trial_random,0.56355,36,1617
real_fists_feet,riemann_ts_lr,36,8,1,subject_disjoint,0.50103,36,1617
real_fists_feet,riemann_ts_lr,36,32,1,subject_disjoint,0.590625,36,1617
real_fists_feet,riemann_ts_lr,36,128,1,subject_disjoint,0.641465,36,1617
real_fists_feet,riemann_ts_lr,36,512,1,subject_disjoint,0.652882,36,1617
real_fists_feet,riemann_ts_lr,36,2080,1,subject_disjoint,0.649176,36,1617
real_fists_feet,csp_lda,36,6,1,subject_disjoint,0.553943,36,1617
real_fists_feet,riemann_ts_lr,36,8,2,trial_random,0.488796,36,1624
real_fists_feet,riemann_ts_lr,36,32,2,trial_random,0.486447,36,1624
real_fists_feet,riemann_ts_lr,36,128,2,trial_random,0.74887,36,1624
real_fists_feet,riemann_ts_lr,36,512,2,trial_random,0.740922,36,1624
real_fists_feet,riemann_ts_lr,36,2080,2,trial_random,0.746241,36,1624
real_fists_feet,csp_lda,36,6,2,trial_random,0.508932,36,1624
real_fists_feet,riemann_ts_lr,36,8,2,subject_disjoint,0.498939,36,1624
real_fists_feet,riemann_ts_lr,36,32,2,subject_disjoint,0.549104,36,1624
real_fists_feet,riemann_ts_lr,36,128,2,subject_disjoint,0.615296,36,1624
real_fists_feet,riemann_ts_lr,36,512,2,subject_disjoint,0.633109,36,1624
real_fists_feet,riemann_ts_lr,36,2080,2,subject_disjoint,0.62504,36,1624
real_fists_feet,csp_lda,36,6,2,subject_disjoint,0.523882,36,1624
real_fists_feet,riemann_ts_lr,36,8,3,trial_random,0.4944,36,1605
real_fists_feet,riemann_ts_lr,36,32,3,trial_random,0.544929,36,1605
real_fists_feet,riemann_ts_lr,36,128,3,trial_random,0.810273,36,1605
real_fists_feet,riemann_ts_lr,36,512,3,trial_random,0.810714,36,1605
real_fists_feet,riemann_ts_lr,36,2080,3,trial_random,0.810714,36,1605
real_fists_feet,csp_lda,36,6,3,trial_random,0.519004,36,1605
real_fists_feet,riemann_ts_lr,36,8,3,subject_disjoint,0.516226,36,1605
real_fists_feet,riemann_ts_lr,36,32,3,subject_disjoint,0.593034,36,1605
real_fists_feet,riemann_ts_lr,36,128,3,subject_disjoint,0.646649,36,1605
real_fists_feet,riemann_ts_lr,36,512,3,subject_disjoint,0.658157,36,1605
real_fists_feet,riemann_ts_lr,36,2080,3,subject_disjoint,0.647531,36,1605
real_fists_feet,csp_lda,36,6,3,subject_disjoint,0.512787,36,1605
real_fists_feet,riemann_ts_lr,36,8,4,trial_random,0.468723,36,1623
real_fists_feet,riemann_ts_lr,36,32,4,trial_random,0.519115,36,1623
real_fists_feet,riemann_ts_lr,36,128,4,trial_random,0.755066,36,1623
real_fists_feet,riemann_ts_lr,36,512,4,trial_random,0.759995,36,1623
real_fists_feet,riemann_ts_lr,36,2080,4,trial_random,0.757229,36,1623
real_fists_feet,csp_lda,36,6,4,trial_random,0.534633,36,1623
real_fists_feet,riemann_ts_lr,36,8,4,subject_disjoint,0.516729,36,1623
real_fists_feet,riemann_ts_lr,36,32,4,subject_disjoint,0.595168,36,1623
real_fists_feet,riemann_ts_lr,36,128,4,subject_disjoint,0.622431,36,1623
