dataset,task,model,protocol,seed,fold,n_train,n_test,train_acc,test_acc
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s52_h1,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s52_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s52_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s53_h0,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s53_h0,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s53_h1,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s53_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s53_h2,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s53_h2,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s54_h0,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s54_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s54_h1,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s54_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s54_h2,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s54_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s55_h0,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s55_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s55_h1,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s55_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s55_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s55_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s56_h0,30,15,0.966667,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s56_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s56_h1,30,15,0.9,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s56_h1,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s56_h2,30,15,0.966667,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s56_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s57_h0,30,15,0.966667,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s57_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s57_h1,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s57_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s57_h2,30,15,0.866667,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s57_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s58_h0,30,15,0.966667,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s58_h0,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s58_h1,30,15,0.933333,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s58_h1,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s58_h2,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s58_h2,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s59_h0,30,15,0.866667,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s59_h0,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s59_h1,30,15,0.9,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s59_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s59_h2,30,15,0.933333,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s59_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s60_h0,30,15,0.966667,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s60_h0,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s60_h1,30,15,0.933333,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s60_h1,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s60_h2,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s60_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s61_h0,30,15,0.966667,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s61_h0,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s61_h1,30,15,0.933333,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s61_h1,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s61_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s61_h2,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s62_h0,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s62_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s62_h1,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s62_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s62_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s62_h2,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s63_h0,30,15,1,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s63_h0,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s63_h1,30,15,0.766667,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s63_h1,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s63_h2,30,15,0.733333,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s63_h2,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s64_h0,28,14,0.964286,0.642857
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s64_h0,28,14,1,0.857143
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s64_h1,28,14,1,0.714286
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s64_h1,28,14,1,0.714286
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s64_h2,28,14,0.928571,0.785714
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s64_h2,28,14,1,0.571429
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s65_h0,30,15,0.966667,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s65_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s65_h1,30,15,0.966667,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s65_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s65_h2,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s65_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s66_h0,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s66_h0,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s66_h1,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s66_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s66_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s66_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s67_h0,30,15,0.866667,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s67_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s67_h1,30,15,0.766667,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s67_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s67_h2,30,15,0.9,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s67_h2,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s68_h0,30,15,0.966667,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s68_h0,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s68_h1,30,15,0.866667,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s68_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s68_h2,30,15,0.9,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s68_h2,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s69_h0,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s69_h0,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s69_h1,30,15,1,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s69_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s69_h2,30,15,1,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s69_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s70_h0,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s70_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s70_h1,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s70_h1,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s70_h2,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s70_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s71_h0,30,15,0.966667,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s71_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s71_h1,30,15,0.933333,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s71_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s71_h2,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s71_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s72_h0,28,14,1,0.928571
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s72_h0,28,14,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s72_h1,28,14,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s72_h1,28,14,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s72_h2,28,14,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s72_h2,28,14,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s73_h0,28,14,0.964286,0.5
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s73_h0,28,14,1,0.785714
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s73_h1,28,14,1,0.785714
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s73_h1,28,14,1,0.571429
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s73_h2,28,14,0.928571,0.714286
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s73_h2,28,14,1,0.642857
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s74_h0,28,14,0.678571,0.428571
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s74_h0,28,14,1,0.714286
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s74_h1,28,14,1,0.714286
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s74_h1,28,14,1,0.642857
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s74_h2,28,14,0.714286,0.571429
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s74_h2,28,14,1,0.571429
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s75_h0,30,15,0.9,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s75_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s75_h1,30,15,0.933333,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s75_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s75_h2,30,15,0.966667,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s75_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s76_h0,28,14,1,0.714286
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s76_h0,28,14,1,0.5
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s76_h1,28,14,0.964286,0.642857
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s76_h1,28,14,1,0.5
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s76_h2,28,14,1,0.642857
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s76_h2,28,14,1,0.785714
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s77_h0,30,15,1,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s77_h0,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s77_h1,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s77_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s77_h2,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s77_h2,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s78_h0,30,15,0.933333,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s78_h0,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s78_h1,30,15,0.866667,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s78_h1,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s78_h2,30,15,0.933333,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s78_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s79_h0,30,15,0.966667,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s79_h0,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s79_h1,30,15,0.966667,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s79_h1,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s79_h2,30,15,0.9,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s79_h2,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s80_h0,30,15,0.933333,0.4
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s80_h0,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s80_h1,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s80_h1,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s80_h2,30,15,0.9,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s80_h2,30,15,1,0.533333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s81_h0,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s81_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s81_h1,30,15,0.966667,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s81_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s81_h2,30,15,0.966667,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s81_h2,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s82_h0,30,15,1,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s82_h0,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s82_h1,30,15,1,0.466667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s82_h1,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s82_h2,30,15,0.966667,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s82_h2,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s83_h0,30,15,1,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s83_h0,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s83_h1,30,15,0.966667,0.933333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s83_h1,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s83_h2,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s83_h2,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s84_h0,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s84_h0,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s84_h1,30,15,1,0.533333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s84_h1,30,15,1,0.6
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s84_h2,30,15,1,0.6
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s84_h2,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s85_h0,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s85_h0,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s85_h1,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s85_h1,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s85_h2,30,15,1,1
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s85_h2,30,15,1,1
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s86_h0,30,15,1,0.866667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s86_h0,30,15,1,0.933333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s86_h1,30,15,0.9,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s86_h1,30,15,1,0.466667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s86_h2,30,15,0.866667,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s86_h2,30,15,1,0.866667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s87_h0,30,15,1,0.8
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s87_h0,30,15,1,0.733333
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s87_h1,30,15,0.966667,0.733333
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s87_h1,30,15,1,0.666667
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s87_h2,30,15,1,0.666667
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s87_h2,30,15,1,0.8
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s88_h0,38,19,0.921053,0.736842
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s88_h0,38,19,1,0.789474
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s88_h1,38,19,0.947368,0.473684
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s88_h1,38,19,1,0.684211
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s88_h2,38,19,0.973684,0.631579
eegbci,real_fists_feet,riemann_ts_lr,within_subject,20260916,within_s88_h2,38,19,1,0.526316
eegbci,real_fists_feet,csp_lda,within_subject,20260916,within_s89_h0,30,15,1,0.466667
